institution_id	esi	aas_publications	total_aas	tw_publications	total_tw	wp_publications	total_wp	nw_publications	total_nw	po_publications	total_po
120	Agricultural Sciences	12	68	12	113	0	0	0	0	0	0
116	Biology & Biochemistry	9	68	9	100	0	0	1	1	0	0
97	Agricultural Sciences	16	67	15	91	0	0	0	0	1	1
59	Mathematics	13	67	12	70	0	0	1	1	0	0
68	Geosciences	12	67	12	23	0	0	0	0	1	2
151	Computer Science	6	67	6	97	0	0	1	2	0	0
80	Biology & Biochemistry	17	66	17	68	0	0	2	3	0	0
10	Immunology	13	66	13	73	1	1	1	1	0	0
158	Molecular Biology & Genetics	9	66	9	97	0	0	0	0	0	0
135	Neuroscience & Behavior	8	66	7	46	1	1	2	3	1	1
100	Social Sciences, General	6	66	6	57	0	0	2	3	0	0
46	Chemistry	20	65	19	56	0	0	1	1	0	0
137	Molecular Biology & Genetics	16	65	15	85	0	0	1	1	1	1
114	Environment/Ecology	7	65	7	88	0	0	0	0	1	3
120	Psychiatry/Psychology	6	65	6	52	0	0	3	4	0	0
17	Molecular Biology & Genetics	4	65	4	24	0	0	1	7	0	0
90	Neuroscience & Behavior	4	65	4	30	0	0	1	6	0	0
90	Psychiatry/Psychology	4	65	4	29	0	0	1	6	0	0
5	Mathematics	27	64	25	61	1	1	1	2	0	0
17	Pharmacology & Toxicology	2	64	2	8	0	0	1	7	0	0
109	Immunology	22	63	22	79	0	0	1	2	0	0
103	Social Sciences, General	6	63	6	76	0	0	0	0	1	1
96	Materials Science	4	63	4	40	0	0	2	4	0	0
13	Immunology	18	62	18	60	0	0	2	4	0	0
61	Computer Science	14	62	12	95	0	0	0	0	0	0
122	Clinical Medicine	7	62	7	99	0	0	1	1	0	0
76	Engineering	5	62	5	27	0	0	1	7	0	0
111	Economics & Business	2	62	2	102	0	0	0	0	0	0
77	Agricultural Sciences	7	61	7	50	0	0	1	4	0	0
120	Engineering	7	61	7	41	0	0	2	3	0	0
63	Environment/Ecology	2	61	2	28	0	0	1	6	0	0
89	Chemistry	17	60	17	98	0	0	0	0	0	0
95	Chemistry	16	60	16	78	0	0	1	1	0	0
98	Agricultural Sciences	8	60	8	99	0	0	0	0	0	0
85	Engineering	8	60	8	104	1	1	0	0	0	0
105	Pharmacology & Toxicology	8	60	8	89	0	0	1	1	1	1
125	Agricultural Sciences	20	59	18	81	0	0	1	1	0	0
127	Pharmacology & Toxicology	11	59	11	101	0	0	0	0	0	0
137	Psychiatry/Psychology	9	59	8	85	0	0	0	0	0	0
124	Biology & Biochemistry	7	59	7	40	0	0	1	5	0	0
154	Engineering	5	59	5	23	0	0	1	7	0	0
7	Mathematics	30	58	30	97	0	0	0	0	0	0
49	Materials Science	29	58	29	75	0	0	0	0	0	0
155	Chemistry	14	58	12	35	0	0	4	4	0	0
144	Agricultural Sciences	13	58	13	100	0	0	0	0	0	0
99	Environment/Ecology	11	58	11	44	0	0	1	1	0	0
5	Immunology	8	58	8	79	0	0	1	1	0	0
96	Chemistry	6	58	6	61	0	0	1	3	0	0
70	Psychiatry/Psychology	5	58	4	50	0	0	2	3	0	0
145	Engineering	2	58	2	31	0	0	1	5	0	0
154	Economics & Business	1	58	1	11	1	2	1	6	0	0
64	Psychiatry/Psychology	13	57	10	44	0	0	3	3	0	0
135	Immunology	7	57	7	99	0	0	1	1	0	0
55	Clinical Medicine	5	57	5	88	0	0	1	1	0	0
57	Mathematics	35	56	33	79	0	0	0	0	0	0
126	Molecular Biology & Genetics	10	56	10	94	0	0	0	0	0	0
66	Agricultural Sciences	7	56	6	80	0	0	1	1	0	0
130	Mathematics	3	56	3	104	0	0	0	0	0	0
57	Computer Science	19	55	19	81	0	0	0	0	0	0
68	Arts & Humanities	15	55	15	81	0	0	0	0	0	0
24	Arts & Humanities	8	55	6	44	4	9	0	0	0	0
150	Psychiatry/Psychology	8	55	7	37	0	0	2	2	0	0
104	Computer Science	3	55	3	67	0	0	2	3	0	0
76	Computer Science	3	55	3	15	0	0	1	7	0	0
93	Social Sciences, General	3	55	3	91	0	0	0	0	0	0
137	Social Sciences, General	2	55	2	83	0	0	0	0	0	0
54	Plant & Animal Science	21	54	18	67	1	1	1	1	0	0
73	Neuroscience & Behavior	18	54	17	89	0	0	1	1	0	0
17	Arts & Humanities	9	54	9	86	0	0	0	0	0	0
136	Chemistry	7	54	7	30	0	0	1	4	0	0
76	Environment/Ecology	6	54	6	49	0	0	2	3	0	0
126	Microbiology	6	54	6	78	0	0	1	1	0	0
92	Engineering	2	54	2	13	0	0	1	7	0	0
13	Mathematics	28	53	26	49	2	3	0	0	0	0
21	Computer Science	21	53	20	43	0	0	1	2	0	0
47	Immunology	15	53	15	98	0	0	0	0	0	0
161	Biology & Biochemistry	11	53	11	37	0	0	2	3	0	0
125	Chemistry	11	53	11	70	0	0	0	0	0	0
112	Computer Science	9	53	9	77	0	0	0	0	0	0
102	Pharmacology & Toxicology	8	53	8	74	0	0	1	1	0	0
147	Pharmacology & Toxicology	5	53	5	52	0	0	2	3	0	0
150	Physics	3	53	3	100	0	0	0	0	1	1
90	Biology & Biochemistry	1	53	1	9	0	0	1	6	0	0
101	Psychiatry/Psychology	11	52	9	53	0	0	2	2	0	0
99	Computer Science	8	52	8	59	0	0	2	2	0	0
54	Social Sciences, General	4	52	4	133	0	0	0	0	0	0
79	Physics	2	52	2	109	0	0	0	0	0	0
118	Physics	16	51	12	48	0	0	0	0	0	0
161	Engineering	12	51	12	72	0	0	0	0	0	0
110	Engineering	7	51	6	59	0	0	1	2	0	0
63	Psychiatry/Psychology	7	51	7	61	0	0	1	2	0	0
98	Neuroscience & Behavior	7	50	7	71	0	0	0	0	0	0
122	Psychiatry/Psychology	5	50	5	26	0	0	2	4	0	0
158	Neuroscience & Behavior	6	49	4	29	0	0	4	4	0	0
54	Physics	4	49	4	78	0	0	0	0	0	0
98	Social Sciences, General	2	49	2	24	0	0	1	8	0	0
145	Materials Science	1	49	1	15	0	0	1	5	0	0
117	Arts & Humanities	12	48	12	68	0	0	0	0	0	0
108	Chemistry	12	48	11	72	0	0	0	0	0	0
126	Pharmacology & Toxicology	11	48	11	68	0	0	1	2	0	0
85	Clinical Medicine	10	48	10	37	0	0	1	2	0	0
115	Biology & Biochemistry	8	48	7	54	0	0	2	2	0	0
50	Immunology	7	48	6	14	0	0	1	3	0	0
109	Environment/Ecology	5	48	5	34	0	0	2	3	0	0
63	Neuroscience & Behavior	4	48	4	62	0	0	1	2	0	0
106	Plant & Animal Science	2	48	2	91	0	0	0	0	0	0
17	Materials Science	21	47	20	55	0	0	1	1	0	0
151	Environment/Ecology	17	47	15	86	0	0	0	0	0	0
75	Chemistry	10	47	10	66	0	0	1	1	0	0
28	Mathematics	9	47	9	64	1	1	0	0	0	0
120	Physics	9	47	9	45	0	0	2	2	0	0
103	Economics & Business	5	47	5	68	0	0	0	0	0	0
54	Neuroscience & Behavior	4	47	4	62	0	0	1	1	0	0
69	Chemistry	22	46	22	63	0	0	1	1	0	0
56	Mathematics	16	46	16	55	0	0	1	1	0	0
160	Chemistry	15	46	15	64	0	0	1	1	0	0
132	Psychiatry/Psychology	12	46	12	65	0	0	1	1	0	0
73	Immunology	11	46	11	84	0	0	0	0	0	0
130	Computer Science	2	46	2	84	0	0	0	0	0	0
108	Social Sciences, General	2	46	2	128	0	0	0	0	0	0
61	Physics	16	45	16	68	0	0	1	1	0	0
132	Chemistry	6	45	6	91	0	0	0	0	0	0
75	Social Sciences, General	4	45	4	75	0	0	0	0	0	0
23	Mathematics	20	44	18	45	1	2	0	0	1	2
71	Chemistry	17	44	16	68	0	0	0	0	1	1
17	Computer Science	15	44	15	70	0	0	0	0	0	0
45	Plant & Animal Science	9	44	9	59	0	0	1	1	0	0
70	Agricultural Sciences	5	44	5	49	0	0	1	1	0	0
101	Biology & Biochemistry	5	44	5	20	0	0	3	4	0	0
131	Molecular Biology & Genetics	4	44	2	9	0	0	1	5	0	0
107	Mathematics	2	44	1	80	1	1	0	0	0	0
97	Pharmacology & Toxicology	12	43	12	60	0	0	0	0	0	0
71	Engineering	10	43	10	29	0	0	1	3	0	0
109	Pharmacology & Toxicology	9	43	9	73	0	0	0	0	0	0
159	Immunology	8	43	8	86	0	0	0	0	0	0
91	Chemistry	7	43	7	74	0	0	0	0	0	0
139	Molecular Biology & Genetics	6	43	6	48	0	0	1	1	0	0
129	Social Sciences, General	4	43	3	62	1	1	0	0	0	0
18	Microbiology	3	43	3	72	0	0	0	0	0	0
101	Plant & Animal Science	3	43	2	10	1	2	1	3	0	0
154	Immunology	14	42	14	85	0	0	0	0	0	0
64	Molecular Biology & Genetics	12	42	11	45	1	2	1	1	0	0
129	Engineering	8	42	7	45	0	0	1	1	0	0
106	Molecular Biology & Genetics	8	42	8	40	0	0	1	1	0	0
144	Molecular Biology & Genetics	6	42	6	69	0	0	0	0	0	0
136	Social Sciences, General	6	42	6	48	0	0	0	0	0	0
148	Computer Science	7	41	7	48	0	0	1	1	0	0
152	Plant & Animal Science	6	41	6	40	0	0	1	2	0	0
142	Pharmacology & Toxicology	4	41	4	17	0	0	1	3	0	0
79	Computer Science	3	41	3	57	0	0	1	1	0	0
105	Environment/Ecology	3	41	3	80	0	0	0	0	0	0
18	Immunology	2	41	2	69	0	0	0	0	0	0
65	Engineering	12	40	11	48	0	0	0	0	0	0
90	Pharmacology & Toxicology	10	40	10	42	1	3	1	1	0	0
86	Physics	10	40	10	41	0	0	1	1	0	0
120	Biology & Biochemistry	9	40	8	58	1	1	1	1	0	0
45	Economics & Business	9	40	7	43	1	1	0	0	1	1
112	Geosciences	8	40	6	17	0	0	0	0	1	3
157	Agricultural Sciences	7	40	6	44	0	0	1	1	0	0
111	Social Sciences, General	7	40	6	47	1	1	1	1	0	0
156	Clinical Medicine	5	40	5	38	0	0	0	0	0	0
78	Social Sciences, General	5	40	5	66	0	0	0	0	0	0
145	Computer Science	3	40	3	75	0	0	0	0	0	0
107	Environment/Ecology	3	40	3	35	0	0	1	2	0	0
116	Physics	2	40	2	88	0	0	0	0	0	0
80	Computer Science	1	40	1	67	0	0	0	0	0	0
122	Environment/Ecology	1	40	1	74	0	0	0	0	0	0
10	Mathematics	17	39	12	28	2	2	1	1	0	0
109	Microbiology	13	39	13	50	0	0	1	1	0	0
131	Biology & Biochemistry	12	39	11	61	0	0	0	0	0	0
49	Arts & Humanities	8	39	7	44	0	0	0	0	0	0
78	Materials Science	8	39	7	17	0	0	1	2	0	0
120	Computer Science	7	39	7	42	0	0	1	1	0	0
125	Social Sciences, General	6	39	6	56	0	0	0	0	0	0
147	Neuroscience & Behavior	3	39	2	6	0	0	2	5	0	0
54	Psychiatry/Psychology	3	39	3	66	0	0	0	0	0	0
102	Psychiatry/Psychology	11	38	10	56	0	0	1	1	0	0
39	Environment/Ecology	10	38	10	37	1	1	0	0	1	2
113	Plant & Animal Science	10	38	9	55	1	1	0	0	0	0
86	Materials Science	9	38	7	17	0	0	2	3	0	0
115	Microbiology	7	38	7	40	0	0	2	3	0	0
54	Engineering	2	38	2	2	0	0	1	4	0	0
83	Economics & Business	1	38	1	92	0	0	0	0	0	0
21	Mathematics	19	37	17	27	0	0	1	2	0	0
17	Chemistry	17	37	17	58	0	0	0	0	0	0
134	Engineering	14	37	14	62	0	0	0	0	0	0
2	Microbiology	11	37	11	45	1	1	0	0	0	0
161	Microbiology	6	37	6	38	1	1	0	0	0	0
84	Engineering	3	37	2	35	0	0	1	2	0	0
18	Neuroscience & Behavior	3	37	2	29	0	0	1	1	0	0
55	Immunology	1	37	1	49	0	0	1	1	0	0
117	Physics	14	36	12	43	0	0	1	1	0	0
65	Computer Science	7	36	7	75	0	0	0	0	1	1
81	Engineering	6	36	5	44	0	0	0	0	0	0
5	Microbiology	5	36	5	33	0	0	1	1	0	0
80	Plant & Animal Science	5	36	5	41	0	0	1	1	0	0
117	Materials Science	13	35	12	45	0	0	1	1	0	0
85	Computer Science	10	35	10	67	0	0	0	0	0	0
45	Computer Science	9	35	9	50	0	0	0	0	0	0
115	Pharmacology & Toxicology	6	35	6	63	0	0	0	0	0	0
120	Environment/Ecology	5	35	5	29	0	0	1	1	1	1
142	Microbiology	4	35	4	66	0	0	0	0	0	0
64	Social Sciences, General	2	35	2	62	0	0	0	0	0	0
95	Materials Science	8	34	7	19	0	0	1	3	0	0
152	Microbiology	8	34	8	33	0	0	1	2	0	0
85	Economics & Business	5	34	5	31	0	0	1	1	0	0
39	Arts & Humanities	4	34	4	52	0	0	0	0	0	0
117	Molecular Biology & Genetics	4	34	4	52	0	0	0	0	0	0
102	Neuroscience & Behavior	4	34	4	16	0	0	2	2	1	1
160	Social Sciences, General	3	34	2	81	0	0	0	0	0	0
66	Social Sciences, General	1	34	1	38	0	0	0	0	0	0
41	Mathematics	17	33	14	28	2	3	0	0	0	0
156	Mathematics	12	33	11	53	0	0	0	0	1	1
143	Computer Science	7	33	7	58	0	0	0	0	0	0
81	Environment/Ecology	6	33	6	56	0	0	0	0	0	0
138	Mathematics	4	33	3	36	0	0	1	2	0	0
116	Agricultural Sciences	2	33	2	39	0	0	1	1	0	0
46	Materials Science	13	32	12	22	0	0	0	0	1	1
61	Chemistry	12	32	12	34	0	0	1	1	0	0
51	Arts & Humanities	9	32	9	25	0	0	1	1	0	0
76	Psychiatry/Psychology	6	32	6	39	0	0	0	0	0	0
119	Social Sciences, General	3	32	3	33	0	0	1	1	1	1
91	Computer Science	2	32	2	58	0	0	0	0	0	0
124	Geosciences	2	32	1	1	0	0	1	5	0	0
93	Pharmacology & Toxicology	2	32	2	41	0	0	0	0	0	0
140	Psychiatry/Psychology	1	32	1	64	0	0	0	0	0	0
126	Agricultural Sciences	7	31	7	17	0	0	1	2	0	0
105	Chemistry	7	31	7	33	0	0	0	0	0	0
161	Chemistry	5	31	5	26	0	0	1	2	0	0
153	Social Sciences, General	4	31	3	32	0	0	2	2	0	0
100	Economics & Business	3	31	3	32	0	0	1	2	0	0
159	Environment/Ecology	3	31	3	4	0	0	2	2	1	1
125	Computer Science	12	30	12	40	0	0	0	0	0	0
64	Biology & Biochemistry	11	30	11	39	0	0	1	1	0	0
46	Engineering	11	30	10	37	0	0	0	0	1	1
92	Chemistry	9	30	8	57	0	0	0	0	0	0
161	Social Sciences, General	8	30	8	26	0	0	1	1	0	0
128	Environment/Ecology	7	30	7	31	0	0	1	1	0	0
124	Psychiatry/Psychology	7	30	7	25	0	0	1	1	0	0
67	Engineering	6	30	5	17	0	0	1	2	0	0
72	Engineering	6	30	6	57	0	0	0	0	0	0
2	Molecular Biology & Genetics	6	30	6	37	0	0	0	0	0	0
18	Biology & Biochemistry	2	30	2	35	0	0	1	1	0	0
93	Neuroscience & Behavior	1	30	1	55	0	0	0	0	0	0
56	Space Sciences	22	29	21	49	1	2	0	0	0	0
39	Computer Science	11	29	10	40	0	0	0	0	0	0
154	Psychiatry/Psychology	9	29	9	54	0	0	0	0	0	0
77	Chemistry	7	29	7	29	0	0	1	1	0	0
79	Social Sciences, General	7	29	7	31	0	0	0	0	0	0
101	Agricultural Sciences	6	29	6	33	0	0	0	0	0	0
96	Physics	6	29	6	38	0	0	1	1	0	0
72	Materials Science	5	29	5	53	0	0	0	0	0	0
100	Mathematics	5	29	5	51	0	0	0	0	1	1
42	Space Sciences	5	29	5	23	0	0	0	0	0	0
99	Social Sciences, General	3	29	3	25	0	0	0	0	0	0
151	Engineering	8	28	8	31	0	0	0	0	0	0
61	Arts & Humanities	7	28	7	32	0	0	0	0	0	0
78	Mathematics	4	28	3	18	0	0	1	1	0	0
138	Economics & Business	3	28	3	14	0	0	1	1	0	0
123	Materials Science	3	28	3	41	0	0	0	0	0	0
91	Engineering	2	28	2	8	0	0	1	3	0	0
73	Agricultural Sciences	6	27	5	43	0	0	0	0	0	0
108	Physics	6	27	6	39	0	0	0	0	0	0
39	Psychiatry/Psychology	6	27	5	22	0	0	1	1	0	0
151	Psychiatry/Psychology	5	27	4	36	1	1	1	1	0	0
42	Arts & Humanities	4	27	4	34	0	0	0	0	0	0
81	Materials Science	4	27	3	39	0	0	0	0	0	0
161	Arts & Humanities	3	27	3	43	0	0	0	0	0	0
163	Plant & Animal Science	2	27	2	22	0	0	0	0	0	0
17	Physics	19	26	19	34	0	0	0	0	0	0
34	Mathematics	14	26	13	25	0	0	0	0	0	0
57	Space Sciences	9	26	9	41	1	2	0	0	0	0
50	Agricultural Sciences	7	26	6	13	2	4	1	1	0	0
155	Engineering	7	26	6	52	0	0	0	0	0	0
64	Environment/Ecology	6	26	6	38	0	0	0	0	0	0
118	Computer Science	5	26	3	21	0	0	0	0	0	0
138	Plant & Animal Science	5	26	5	37	0	0	0	0	0	0
153	Agricultural Sciences	4	26	4	32	0	0	0	0	0	0
108	Computer Science	4	26	3	18	0	0	2	2	0	0
121	Engineering	4	26	4	20	0	0	2	2	0	0
64	Plant & Animal Science	4	26	4	45	0	0	0	0	0	0
118	Geosciences	3	26	3	12	0	0	1	1	0	0
87	Economics & Business	1	26	1	24	0	0	1	2	0	0
147	Environment/Ecology	8	25	8	40	0	0	0	0	0	0
24	Mathematics	8	25	8	46	0	0	0	0	0	0
94	Engineering	7	25	7	43	0	0	0	0	0	0
144	Psychiatry/Psychology	6	25	6	19	0	0	1	1	0	0
110	Arts & Humanities	5	25	5	29	0	0	0	0	0	0
144	Biology & Biochemistry	5	25	5	49	0	0	0	0	0	0
86	Computer Science	5	25	4	20	0	0	2	2	0	0
160	Physics	5	25	5	62	0	0	0	0	0	0
72	Physics	4	25	4	41	0	0	0	0	0	0
58	Plant & Animal Science	3	25	3	30	0	0	0	0	0	0
148	Economics & Business	2	25	2	37	0	0	0	0	0	0
93	Psychiatry/Psychology	2	25	1	35	0	0	1	1	0	0
149	Geosciences	1	25	1	13	0	0	1	2	0	0
121	Social Sciences, General	1	25	1	5	1	1	1	2	0	0
89	Engineering	11	24	11	37	0	0	0	0	0	0
115	Molecular Biology & Genetics	8	24	8	29	0	0	1	1	0	0
99	Physics	4	24	4	25	1	1	1	1	0	0
107	Social Sciences, General	4	24	4	16	0	0	0	0	0	0
2	Psychiatry/Psychology	3	24	3	41	0	0	0	0	1	1
85	Arts & Humanities	2	24	2	22	1	1	0	0	0	0
86	Arts & Humanities	2	24	2	9	0	0	1	2	0	0
85	Biology & Biochemistry	1	24	1	24	0	0	1	2	0	0
66	Economics & Business	1	24	1	36	0	0	0	0	0	0
104	Economics & Business	1	24	1	36	0	0	0	0	0	0
132	Economics & Business	1	24	1	36	0	0	0	0	0	0
76	Economics & Business	1	24	1	36	0	0	0	0	0	0
46	Physics	10	23	10	19	0	0	0	0	0	0
140	Neuroscience & Behavior	8	23	8	56	0	0	0	0	0	0
54	Chemistry	5	23	5	20	0	0	2	2	0	0
46	Computer Science	5	23	5	9	0	0	1	3	0	0
70	Plant & Animal Science	5	23	5	41	0	0	0	0	0	0
149	Agricultural Sciences	4	23	3	15	0	0	1	2	0	0
115	Agricultural Sciences	3	23	3	48	0	0	0	0	0	0
69	Geosciences	1	23	1	33	0	0	0	0	0	0
86	Geosciences	1	23	1	7	0	0	1	2	0	0
60	Space Sciences	1	23	1	16	0	0	1	1	0	0
139	Biology & Biochemistry	8	22	8	23	0	0	1	1	0	0
100	Materials Science	8	22	8	36	0	0	0	0	0	0
33	Space Sciences	7	22	7	11	0	0	0	0	0	0
93	Agricultural Sciences	6	22	6	38	0	0	0	0	0	0
120	Chemistry	3	22	3	40	1	1	0	0	0	0
124	Molecular Biology & Genetics	3	22	3	31	1	1	0	0	0	0
122	Immunology	1	22	1	20	0	0	1	1	0	0
113	Mathematics	9	21	9	33	1	1	0	0	0	0
146	Computer Science	8	21	8	20	0	0	0	0	0	0
146	Global	8	21	8	20	0	0	0	0	0	0
24	Geosciences	7	21	7	29	0	0	0	0	0	0
62	Mathematics	7	21	7	36	0	0	0	0	0	0
84	Computer Science	6	21	4	31	0	0	0	0	0	0
89	Materials Science	6	21	6	31	0	0	0	0	0	0
120	Plant & Animal Science	5	21	5	35	0	0	0	0	0	0
148	Mathematics	4	21	4	17	0	0	1	1	0	0
89	Mathematics	3	21	3	35	0	0	0	0	0	0
84	Social Sciences, General	3	21	3	23	0	0	0	0	0	0
106	Environment/Ecology	2	21	2	33	0	0	0	0	0	0
53	Mathematics	8	20	8	34	0	0	0	0	0	0
39	Social Sciences, General	7	20	7	12	0	0	0	0	0	0
87	Chemistry	6	20	6	34	0	0	0	0	0	0
116	Neuroscience & Behavior	6	20	6	31	0	0	0	0	0	0
114	Plant & Animal Science	6	20	6	22	0	0	0	0	0	0
39	Clinical Medicine	5	20	5	18	0	0	1	1	0	0
93	Plant & Animal Science	5	20	5	34	0	0	0	0	0	0
67	Social Sciences, General	5	20	5	29	1	1	0	0	0	0
121	Computer Science	4	20	4	21	0	0	1	1	0	0
80	Engineering	4	20	4	28	0	0	0	0	0	0
101	Molecular Biology & Genetics	4	20	3	4	0	0	1	2	0	0
128	Computer Science	3	20	3	35	0	0	1	1	0	0
137	Environment/Ecology	3	20	3	30	0	0	0	0	0	0
131	Computer Science	2	20	2	26	0	0	0	0	0	0
143	Mathematics	2	20	2	41	0	0	0	0	0	0
95	Plant & Animal Science	2	20	2	33	0	0	0	0	0	0
66	Plant & Animal Science	2	20	2	28	0	0	0	0	0	0
71	Social Sciences, General	2	20	2	28	1	1	0	0	0	0
119	Chemistry	11	19	11	34	0	0	0	0	0	0
108	Environment/Ecology	6	19	6	25	0	0	0	0	0	0
69	Plant & Animal Science	6	19	6	21	0	0	1	1	0	0
88	Environment/Ecology	5	19	5	27	0	0	0	0	0	0
140	Pharmacology & Toxicology	4	19	4	20	0	0	1	1	0	0
96	Plant & Animal Science	4	19	4	34	0	0	0	0	0	0
125	Plant & Animal Science	3	19	2	22	1	1	0	0	0	0
78	Arts & Humanities	1	19	1	8	0	0	1	1	0	0
53	Space Sciences	10	18	10	40	0	0	0	0	0	0
136	Biology & Biochemistry	8	18	8	19	1	1	0	0	0	0
133	Immunology	8	18	8	23	0	0	0	0	0	0
95	Physics	8	18	7	20	0	0	0	0	0	0
57	Arts & Humanities	7	18	7	20	0	0	0	0	0	0
105	Engineering	7	18	7	16	0	0	0	0	0	0
69	Materials Science	7	18	7	31	0	0	0	0	0	0
149	Pharmacology & Toxicology	6	18	5	16	1	1	0	0	1	4
72	Plant & Animal Science	6	18	5	8	0	0	1	1	0	0
128	Engineering	5	18	5	17	0	0	1	1	0	0
152	Pharmacology & Toxicology	4	18	4	16	0	0	1	1	0	0
107	Economics & Business	3	18	3	16	0	0	0	0	0	0
98	Biology & Biochemistry	2	18	2	18	0	0	1	1	0	0
89	Computer Science	2	18	2	28	0	0	0	0	0	0
99	Arts & Humanities	1	18	1	8	0	0	0	0	0	0
130	Arts & Humanities	1	18	1	8	0	0	0	0	0	0
97	Social Sciences, General	1	18	1	25	0	0	0	0	0	0
73	Engineering	7	17	7	23	0	0	0	0	0	0
76	Chemistry	6	17	6	32	0	0	0	0	0	0
94	Chemistry	5	17	5	28	0	0	0	0	0	0
161	Economics & Business	5	17	4	19	1	1	0	0	1	1
134	Materials Science	5	17	5	33	0	0	0	0	0	0
80	Physics	5	17	5	25	0	0	0	0	0	0
125	Economics & Business	4	17	3	10	0	0	0	0	0	0
84	Mathematics	4	17	4	36	0	0	0	0	0	0
101	Chemistry	3	17	3	20	0	0	0	0	0	0
101	Environment/Ecology	3	17	3	25	0	0	0	0	0	0
138	Social Sciences, General	3	17	3	23	0	0	0	0	0	0
86	Economics & Business	2	17	2	10	0	0	1	1	0	0
116	Microbiology	2	17	1	11	0	0	1	2	0	0
85	Environment/Ecology	8	16	7	15	0	0	0	0	0	0
90	Immunology	5	16	5	23	0	0	0	0	0	0
148	Materials Science	5	16	5	25	0	0	0	0	0	0
61	Agricultural Sciences	4	16	4	24	0	0	0	0	0	0
87	Physics	4	16	4	28	0	0	0	0	0	0
143	Social Sciences, General	4	16	3	16	0	0	1	1	0	0
132	Computer Science	3	16	3	28	0	0	0	0	0	0
134	Economics & Business	2	16	2	31	0	0	0	0	0	0
155	Environment/Ecology	2	16	2	10	0	0	1	1	0	0
96	Economics & Business	1	16	1	17	0	0	0	0	0	0
71	Economics & Business	1	16	1	17	0	0	0	0	0	0
139	Economics & Business	1	16	1	17	0	0	0	0	0	0
105	Economics & Business	1	16	1	4	0	0	0	0	0	0
152	Economics & Business	1	16	1	4	0	0	0	0	0	0
160	Mathematics	1	16	1	45	0	0	0	0	0	0
142	Neuroscience & Behavior	1	16	1	17	0	0	0	0	1	1
61	Materials Science	10	15	10	16	0	0	0	0	0	0
64	Engineering	8	15	8	24	0	0	0	0	0	0
83	Social Sciences, General	7	15	7	20	0	0	0	0	0	0
63	Agricultural Sciences	5	15	5	25	0	0	0	0	0	0
157	Chemistry	5	15	5	23	0	0	0	0	0	0
45	Geosciences	5	15	5	25	0	0	0	0	0	0
99	Plant & Animal Science	5	15	5	24	0	0	0	0	0	0
67	Biology & Biochemistry	4	15	3	21	0	0	0	0	0	0
137	Engineering	4	15	2	11	0	0	0	0	1	1
71	Plant & Animal Science	4	15	4	30	0	0	0	0	0	0
118	Social Sciences, General	4	15	4	22	0	0	0	0	0	0
110	Economics & Business	3	15	3	7	0	0	0	0	0	0
5	Molecular Biology & Genetics	3	15	3	12	0	0	1	1	0	0
133	Molecular Biology & Genetics	3	15	3	18	0	0	0	0	0	0
139	Physics	3	15	3	24	0	0	0	0	0	0
85	Chemistry	2	15	2	29	0	0	0	0	0	0
155	Economics & Business	2	15	2	27	0	0	0	0	0	0
136	Engineering	2	15	2	18	0	0	0	0	0	0
159	Molecular Biology & Genetics	2	15	2	7	0	0	1	1	0	0
129	Plant & Animal Science	2	15	2	26	0	0	0	0	0	0
142	Social Sciences, General	2	15	2	22	0	0	0	0	0	0
157	Molecular Biology & Genetics	1	15	0	0	0	0	1	2	0	0
157	Physics	1	15	1	26	0	0	0	0	0	0
64	Chemistry	7	14	7	16	0	0	0	0	0	0
74	Chemistry	6	14	3	14	1	1	0	0	0	0
159	Microbiology	6	14	5	11	0	0	1	1	0	0
55	Arts & Humanities	5	14	5	19	1	2	0	0	0	0
18	Agricultural Sciences	4	14	4	21	0	0	0	0	0	0
95	Arts & Humanities	4	14	3	8	0	0	0	0	0	0
51	Mathematics	4	14	4	9	0	0	0	0	0	0
141	Agricultural Sciences	3	14	3	17	0	0	0	0	0	0
83	Computer Science	3	14	3	12	0	0	0	0	0	0
102	Molecular Biology & Genetics	2	14	2	22	0	0	0	0	0	0
98	Molecular Biology & Genetics	2	14	2	24	0	0	0	0	0	0
121	Physics	2	14	2	12	0	0	1	1	0	0
144	Social Sciences, General	2	14	2	6	0	0	1	1	0	0
155	Social Sciences, General	2	14	2	22	0	0	0	0	0	0
93	Chemistry	1	14	1	8	0	0	1	1	0	0
73	Environment/Ecology	8	13	7	14	0	0	0	0	0	0
127	Neuroscience & Behavior	5	13	5	12	0	0	1	1	0	0
2	Pharmacology & Toxicology	5	13	5	16	0	0	0	0	1	1
39	Economics & Business	4	13	4	21	0	0	0	0	0	0
17	Microbiology	4	13	4	11	0	0	1	1	0	0
74	Plant & Animal Science	4	13	4	16	1	6	0	0	0	0
133	Plant & Animal Science	4	13	4	16	1	6	0	0	0	0
116	Chemistry	3	13	3	16	0	0	0	0	0	0
75	Engineering	3	13	3	17	0	0	0	0	0	0
150	Engineering	3	13	3	15	0	0	0	0	0	0
161	Geosciences	3	13	3	18	0	0	0	0	0	0
61	Mathematics	3	13	3	21	0	0	0	0	0	0
94	Pharmacology & Toxicology	2	13	2	20	0	0	0	0	0	0
150	Plant & Animal Science	2	13	1	5	0	0	1	1	0	0
142	Psychiatry/Psychology	2	13	2	21	0	0	0	0	0	0
