ods	id	title	year	type	journal	esi	influscore	news	policy	twitter	wikipedia	authors
8	70443	A lesson from history? Worsening mortality and the rise of the Nazi Party in 1930s Germany	2021	Article	PUBLIC HEALTH	Clinical Medicine	118	12	0	33	0	5
8	10203	Alcohol use and mental health during COVID-19 lockdown: A cross-sectional study in a sample of UK adults	2021	Article	DRUG AND ALCOHOL DEPENDENCE	Clinical Medicine	54	6	0	8	0	14
8	70444	Evidences supporting the inclusion of immigrants in the universal healthcare coverage	2020	Article	EUROPEAN JOURNAL OF PUBLIC HEALTH	Clinical Medicine	40	0	1	60	0	8
8	70445	Measuring health inequalities: a systematic review of widely used indicators and topics	2021	Review	INTERNATIONAL JOURNAL FOR EQUITY IN HEALTH	Clinical Medicine	38	0	0	81	0	2
8	70446	Influence of changes in the Spanish labor market during the economic crisis (2007-2011) on perceived health	2018	Article	QUALITY OF LIFE RESEARCH	Clinical Medicine	36	1	0	39	0	4
8	53565	Energy poverty and health: Trends in the European Union before and during the economic crisis, 2007-2016	2021	Article	HEALTH & PLACE	Clinical Medicine	32	0	0	56	0	8
8	70447	COVID-19 and Precarious Employment: Consequences of the Evolving Crisis	2021	Article	INTERNATIONAL JOURNAL OF HEALTH SERVICES	Clinical Medicine	30	4	1	1	0	29
8	66061	Analysis of the Evolution of the Spanish Labour Market Through Unsupervised Learning	2019	Article	IEEE ACCESS	Computer Science	7	1	0	0	0	5
8	70296	Crediting pull requests to open source research software as an academic contribution	2021	Article	JOURNAL OF COMPUTATIONAL SCIENCE	Computer Science	7	0	0	8	0	3
8	23609	A multiple-uncertainty analysis framework for integrated assessment modelling of several sustainable development goals	2020	Article	ENVIRONMENTAL MODELLING & SOFTWARE	Computer Science	3	0	0	3	0	5
8	70448	Developing a water-energy-GHG emissions modeling framework: Insights from an application to California's water system	2018	Article	ENVIRONMENTAL MODELLING & SOFTWARE	Computer Science	1	0	0	1	0	5
8	70449	Low Altitude Measurement Accuracy Improvement of the Airborne FMCW Radio Altimeters	2019	Article	ELECTRONICS	Computer Science	1	0	0	1	0	5
8	80	Global patterns of ecologically unequal exchange: Implications for sustainability in the 21st century	2021	Article	ECOLOGICAL ECONOMICS	Economics & Business	1792	7	0	3739	2	10
8	90	Is Green Growth Possible?	2019	Article	NEW POLITICAL ECONOMY	Economics & Business	1717	97	7	2466	4	2
8	769	Rising between-workplace inequalities in high-income countries	2020	Article	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Economics & Business	457	40	0	193	0	27
8	1433	Toward understanding the impact of artificial intelligence on labor	2019	Article	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Economics & Business	251	7	4	408	4	13
8	1687	Wage inequality and poverty effects of lockdown and social distancing in Europe	2020	Article	EUROPEAN ECONOMIC REVIEW	Economics & Business	218	25	0	37	0	3
8	2218	Universal resilience patterns in labor markets	2021	Article	NATURE COMMUNICATIONS	Economics & Business	168	8	0	205	0	6
8	2330	Macroeconomic modelling under energy constraints: Global low carbon transition scenarios	2020	Article	ENERGY POLICY	Economics & Business	158	0	0	259	0	4
8	2365	Are the G20 economies making enough progress to meet their NDC targets?	2019	Article	ENERGY POLICY	Economics & Business	155	11	7	37	0	12
8	2881	Challenging the working time reduction and wages trade-off: a simulation for the Spanish economy	2021	Article	CAMBRIDGE JOURNAL OF ECONOMICS	Economics & Business	118	5	0	97	0	2
8	3242	Building Nations through Shared Experiences: Evidence from African Football	2020	Article	AMERICAN ECONOMIC REVIEW	Economics & Business	96	3	0	89	0	3
8	102	Urgent need for post-growth climate mitigation scenarios	2021	Article	NATURE ENERGY	Engineering	1586	105	0	1709	0	8
8	627	The limits of transport decarbonization under the current growth paradigm	2020	Article	ENERGY STRATEGY REVIEWS	Engineering	541	10	0	782	0	4
8	1059	Energy investment needs for fulfilling the Paris Agreement and achieving the Sustainable Development Goals	2018	Article	NATURE ENERGY	Engineering	333	36	12	100	0	29
8	1188	Dynamic Energy Return on Energy Investment (EROI) and material requirements in scenarios of global transition to renewable energies	2019	Article	ENERGY STRATEGY REVIEWS	Engineering	298	8	0	433	0	3
8	1754	Decomposing passenger transport futures: Comparing results of global integrated assessment models	2017	Article	TRANSPORTATION RESEARCH PART D-TRANSPORT AND ENVIRONMENT	Engineering	209	0	0	348	0	12
8	1865	Looking under the hood: A comparison of techno-economic assumptions across national and global integrated assessment models	2019	Article	ENERGY	Engineering	199	0	0	335	0	32
8	2330	Macroeconomic modelling under energy constraints: Global low carbon transition scenarios	2020	Article	ENERGY POLICY	Engineering	158	0	0	259	0	4
8	2365	Are the G20 economies making enough progress to meet their NDC targets?	2019	Article	ENERGY POLICY	Engineering	155	11	7	37	0	12
8	3115	Implications of net energy-return-on-investment for a low-carbon energy transition	2018	Article	NATURE ENERGY	Engineering	102	10	0	60	0	2
8	3359	Standard, Point of Use, and Extended Energy Return on Energy Invested (EROI) from Comprehensive Material Requirements of Present Global Wind, Solar, and Hydro Power Technologies	2020	Article	ENERGIES	Engineering	90	0	0	169	0	2
8	80	Global patterns of ecologically unequal exchange: Implications for sustainability in the 21st century	2021	Article	ECOLOGICAL ECONOMICS	Environment/Ecology	1792	7	0	3739	2	10
8	260	A multi-model analysis of long-term emissions and warming implications of current mitigation efforts	2021	Article	NATURE CLIMATE CHANGE	Environment/Ecology	893	41	0	1000	0	20
8	309	A systematic review of the evidence on decoupling of GDP, resource use and GHG emissions, part II: synthesizing the insights	2020	Review	ENVIRONMENTAL RESEARCH LETTERS	Environment/Ecology	838	40	2	1011	4	16
8	511	Contribution of the land sector to a 1.5 degrees C world	2019	Review	NATURE CLIMATE CHANGE	Environment/Ecology	617	47	9	694	0	20
8	616	Risk of increased food insecurity under stringent global climate change mitigation policy	2018	Article	NATURE CLIMATE CHANGE	Environment/Ecology	549	26	9	452	0	22
8	754	Health co-benefits from air pollution and mitigation costs of the Paris Agreement: a modelling study	2018	Article	LANCET PLANETARY HEALTH	Environment/Ecology	470	23	12	387	0	7
8	1016	A systematic review of the evidence on decoupling of GDP, resource use and GHG emissions, part I: bibliometric and conceptual mapping	2020	Review	ENVIRONMENTAL RESEARCH LETTERS	Environment/Ecology	346	6	0	566	3	16
8	1195	The cost of mitigation revisited	2021	Article	NATURE CLIMATE CHANGE	Environment/Ecology	295	11	1	395	0	8
8	1277	Research On Degrowth	2018	Review	ANNUAL REVIEW OF ENVIRONMENT AND RESOURCES, VOL 43	Environment/Ecology	278	19	2	288	5	6
8	1299	Cost and attainability of meeting stringent climate targets without overshoot	2021	Article	NATURE CLIMATE CHANGE	Environment/Ecology	274	22	0	195	0	40
8	260	A multi-model analysis of long-term emissions and warming implications of current mitigation efforts	2021	Article	NATURE CLIMATE CHANGE	Geosciences	893	41	0	1000	0	20
8	309	A systematic review of the evidence on decoupling of GDP, resource use and GHG emissions, part II: synthesizing the insights	2020	Review	ENVIRONMENTAL RESEARCH LETTERS	Geosciences	838	40	2	1011	4	16
8	511	Contribution of the land sector to a 1.5 degrees C world	2019	Review	NATURE CLIMATE CHANGE	Geosciences	617	47	9	694	0	20
8	616	Risk of increased food insecurity under stringent global climate change mitigation policy	2018	Article	NATURE CLIMATE CHANGE	Geosciences	549	26	9	452	0	22
8	1016	A systematic review of the evidence on decoupling of GDP, resource use and GHG emissions, part I: bibliometric and conceptual mapping	2020	Review	ENVIRONMENTAL RESEARCH LETTERS	Geosciences	346	6	0	566	3	16
8	1195	The cost of mitigation revisited	2021	Article	NATURE CLIMATE CHANGE	Geosciences	295	11	1	395	0	8
8	1299	Cost and attainability of meeting stringent climate targets without overshoot	2021	Article	NATURE CLIMATE CHANGE	Geosciences	274	22	0	195	0	40
8	1525	Residual fossil CO2 emissions in 1.5-2 degrees C pathways	2018	Article	NATURE CLIMATE CHANGE	Geosciences	239	17	7	202	2	22
8	1620	\ Comparing impacts of climate change and mitigation on global agriculture by 2050	2018	Article	ENVIRONMENTAL RESEARCH LETTERS	Geosciences	226	3	2	289	0	17
8	1824	Climate action with revenue recycling has benefits for poverty, inequality and well-being	2021	Article	NATURE CLIMATE CHANGE	Geosciences	203	10	0	210	0	15
8	80	Global patterns of ecologically unequal exchange: Implications for sustainability in the 21st century	2021	Article	ECOLOGICAL ECONOMICS	Global	1792	7	0	3739	2	10
8	90	Is Green Growth Possible?	2019	Article	NEW POLITICAL ECONOMY	Global	1717	97	7	2466	4	2
8	102	Urgent need for post-growth climate mitigation scenarios	2021	Article	NATURE ENERGY	Global	1586	105	0	1709	0	8
8	260	A multi-model analysis of long-term emissions and warming implications of current mitigation efforts	2021	Article	NATURE CLIMATE CHANGE	Global	893	41	0	1000	0	20
8	309	A systematic review of the evidence on decoupling of GDP, resource use and GHG emissions, part II: synthesizing the insights	2020	Review	ENVIRONMENTAL RESEARCH LETTERS	Global	838	40	2	1011	4	16
8	511	Contribution of the land sector to a 1.5 degrees C world	2019	Review	NATURE CLIMATE CHANGE	Global	617	47	9	694	0	20
8	616	Risk of increased food insecurity under stringent global climate change mitigation policy	2018	Article	NATURE CLIMATE CHANGE	Global	549	26	9	452	0	22
8	627	The limits of transport decarbonization under the current growth paradigm	2020	Article	ENERGY STRATEGY REVIEWS	Global	541	10	0	782	0	4
8	754	Health co-benefits from air pollution and mitigation costs of the Paris Agreement: a modelling study	2018	Article	LANCET PLANETARY HEALTH	Global	470	23	12	387	0	7
8	769	Rising between-workplace inequalities in high-income countries	2020	Article	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Global	457	40	0	193	0	27
8	46992	Air pollution and indoor settings	2021	Article	WORLD ALLERGY ORGANIZATION JOURNAL	Immunology	3	0	0	5	0	14
8	102	Urgent need for post-growth climate mitigation scenarios	2021	Article	NATURE ENERGY	Materials Science	1586	105	0	1709	0	8
8	1059	Energy investment needs for fulfilling the Paris Agreement and achieving the Sustainable Development Goals	2018	Article	NATURE ENERGY	Materials Science	333	36	12	100	0	29
8	3115	Implications of net energy-return-on-investment for a low-carbon energy transition	2018	Article	NATURE ENERGY	Materials Science	102	10	0	60	0	2
8	70441	Study of the Ecological Footprint and Carbon Footprint in a Reverse Osmosis Sea Water Desalination Plant	2021	Article	MEMBRANES	Materials Science	1	0	0	1	0	3
8	4620	Growth and bubbles: Investing in human capital versus having children	2019	Article	JOURNAL OF MATHEMATICAL ECONOMICS	Mathematics	10	1	0	2	0	2
8	70177	Assessing Efficiency of Public Poverty Policies in UE-28 with Linguistic Variables and Fuzzy Correlation Measures	2021	Article	MATHEMATICS	Mathematics	5	0	0	7	0	3
8	20370	QUANTILE SELECTION MODELS WITH AN APPLICATION TO UNDERSTANDING CHANGES IN WAGE INEQUALITY	2017	Article	ECONOMETRICA	Mathematics	3	0	0	4	0	2
8	62316	Trade Complementarity and the Balance of Payments Constraint Hypothesis: A New Free Trade Agreement between Mexico and South Korea	2020	Article	MATHEMATICS	Mathematics	2	0	0	3	0	4
8	70357	A stochastic dynamic model to evaluate the influence of economy and well-being on unemployment control	2018	Article	JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS	Mathematics	1	0	0	1	0	4
8	28629	Suicide-related thoughts and behavior and suicide death trends during the COVID-19 in the general population of Catalonia, Spain	2021	Article	EUROPEAN NEUROPSYCHOPHARMACOLOGY	Neuroscience & Behavior	9	0	0	11	0	10
8	70450	Real-world evidence from a European cohort study of patients with treatment resistant depression: Baseline patient characteristics	2021	Article	JOURNAL OF AFFECTIVE DISORDERS	Neuroscience & Behavior	4	0	0	5	0	15
8	53406	Who Suffers From Pharmaceutical Poverty and What Are Their Needs? Evidence From a Spanish Region	2021	Article	FRONTIERS IN PHARMACOLOGY	Pharmacology & Toxicology	12	4	2	5	0	8
8	28629	Suicide-related thoughts and behavior and suicide death trends during the COVID-19 in the general population of Catalonia, Spain	2021	Article	EUROPEAN NEUROPSYCHOPHARMACOLOGY	Pharmacology & Toxicology	9	0	0	11	0	10
8	70449	Low Altitude Measurement Accuracy Improvement of the Airborne FMCW Radio Altimeters	2019	Article	ELECTRONICS	Physics	1	0	0	1	0	5
8	70451	Information, entropy, value, and price formation: An econophysical perspective	2018	Article	PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS	Physics	1	0	0	1	0	2
8	70452	Statistical analysis and stochastic interest rate modeling for valuing the future with implications in climate change mitigation	2020	Article	JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT	Physics	1	0	0	3	0	5
8	59698	The marine fish food web is globally connected	2019	Article	NATURE ECOLOGY & EVOLUTION	Plant & Animal Science	106	1	0	193	0	15
8	70373	Coexistence of many species in random ecosystems	2018	Article	NATURE ECOLOGY & EVOLUTION	Plant & Animal Science	46	0	0	76	0	5
8	70383	Genomic patterns in the widespread Eurasian lynx shaped by Late Quaternary climatic fluctuations and anthropogenic impacts	2020	Article	MOLECULAR ECOLOGY	Plant & Animal Science	38	4	0	17	0	15
8	70420	The spatial scaling of species interaction networks	2018	Review	NATURE ECOLOGY & EVOLUTION	Plant & Animal Science	33	0	0	63	0	8
8	70453	Wild boar rooting and rural abandonment may alter food-chain length in arthropod assemblages in a European forest region	2021	Article	FOREST ECOLOGY AND MANAGEMENT	Plant & Animal Science	5	0	0	9	0	9
8	10203	Alcohol use and mental health during COVID-19 lockdown: A cross-sectional study in a sample of UK adults	2021	Article	DRUG AND ALCOHOL DEPENDENCE	Psychiatry/Psychology	54	6	0	8	0	14
8	51021	A Multilevel Qualitative Perspective to Gendered Life Course, Socialization, and STEM Trajectories Among Emerging Adults in Spain	2021	Article	EMERGING ADULTHOOD	Psychiatry/Psychology	47	4	0	40	0	3
8	70454	Which are the intermediate determinants of gender inequalities in mental health?: A scoping review	2021	Review	INTERNATIONAL JOURNAL OF SOCIAL PSYCHIATRY	Psychiatry/Psychology	23	0	0	17	0	3
8	67302	Impact of economic crises on mental health care: a systematic review	2020	Review	EPIDEMIOLOGY AND PSYCHIATRIC SCIENCES	Psychiatry/Psychology	22	0	0	14	0	5
8	9360	Changing attitudes toward redistribution: The role of perceived economic inequality in everyday life and intolerance of inequality	2021	Article	JOURNAL OF SOCIAL PSYCHOLOGY	Psychiatry/Psychology	19	0	0	26	0	6
8	21087	The consequences of the perceived impact of the Spanish economic crisis on subjective well-being: The explanatory role of personal uncertainty	2019	Article	CURRENT PSYCHOLOGY	Psychiatry/Psychology	16	3	0	0	0	3
8	69563	Precarious employment, unemployment and their association with health-related outcomes in 35 European countries: a cross-sectional study	2020	Article	CRITICAL PUBLIC HEALTH	Psychiatry/Psychology	10	0	0	18	0	6
8	70455	Framing inclusion: The media treatment of irregular immigrants' right to health care in Spain	2021	Article	INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS	Psychiatry/Psychology	10	0	0	11	0	3
8	28629	Suicide-related thoughts and behavior and suicide death trends during the COVID-19 in the general population of Catalonia, Spain	2021	Article	EUROPEAN NEUROPSYCHOPHARMACOLOGY	Psychiatry/Psychology	9	0	0	11	0	10
8	9361	The perception of economic inequality in everyday life: My friends with the most and least money	2021	Article	ASIAN JOURNAL OF SOCIAL PSYCHOLOGY	Psychiatry/Psychology	8	0	0	16	0	4
8	90	Is Green Growth Possible?	2019	Article	NEW POLITICAL ECONOMY	Social Sciences, General	1717	97	7	2466	4	2
